operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcShortQuery3PersonFriends|1650577533326|1650577533326|4|119|-1
LdbcQuery4|1650577532799|1650577533331|3|0|1290688385626
LdbcShortQuery1PersonProfile|1650577533334|1650577533335|10|1|-1
LdbcShortQuery2PersonPosts|1650577533345|1650577533346|17|10|-1
LdbcShortQuery3PersonFriends|1650577533363|1650577533364|12|116|-1
LdbcQuery2|1650577532813|1650577533377|3|0|1290688399057
LdbcShortQuery4MessageContent|1650577533380|1650577533380|3|1|-1
LdbcShortQuery5MessageCreator|1650577533383|1650577533384|3|1|-1
LdbcShortQuery6MessageForum|1650577533387|1650577533387|3|1|-1
LdbcShortQuery7MessageReplies|1650577533390|1650577533390|4|7|-1
LdbcShortQuery1PersonProfile|1650577533394|1650577533395|3|1|-1
LdbcShortQuery2PersonPosts|1650577533398|1650577533398|4|10|-1
LdbcShortQuery3PersonFriends|1650577533402|1650577533403|3|9|-1
LdbcShortQuery4MessageContent|1650577533406|1650577533406|3|1|-1
LdbcShortQuery5MessageCreator|1650577533409|1650577533409|3|1|-1
LdbcShortQuery6MessageForum|1650577533412|1650577533412|2|1|-1
LdbcShortQuery7MessageReplies|1650577533414|1650577533415|4|11|-1
LdbcQuery11|1650577532817|1650577533420|3|0|1290688403534
LdbcShortQuery1PersonProfile|1650577533423|1650577533423|2|1|-1
LdbcShortQuery2PersonPosts|1650577533425|1650577533426|5|10|-1
LdbcShortQuery3PersonFriends|1650577533431|1650577533431|3|16|-1
LdbcShortQuery4MessageContent|1650577533434|1650577533435|2|1|-1
LdbcShortQuery5MessageCreator|1650577533437|1650577533438|3|1|-1
LdbcShortQuery6MessageForum|1650577533441|1650577533442|3|1|-1
LdbcShortQuery7MessageReplies|1650577533445|1650577533445|4|5|-1
LdbcQuery13|1650577532826|1650577533449|3|1|1290688412488
LdbcShortQuery4MessageContent|1650577533452|1650577533453|2|1|-1
LdbcShortQuery5MessageCreator|1650577533455|1650577533456|3|1|-1
LdbcShortQuery6MessageForum|1650577533459|1650577533459|3|1|-1
LdbcShortQuery7MessageReplies|1650577533462|1650577533462|4|11|-1
LdbcShortQuery1PersonProfile|1650577533466|1650577533467|3|1|-1
LdbcShortQuery2PersonPosts|1650577533470|1650577533470|5|10|-1
LdbcShortQuery3PersonFriends|1650577533475|1650577533476|3|24|-1
LdbcShortQuery4MessageContent|1650577533479|1650577533480|3|1|-1
LdbcShortQuery5MessageCreator|1650577533483|1650577533483|3|1|-1
LdbcShortQuery6MessageForum|1650577533486|1650577533486|3|1|-1
LdbcShortQuery7MessageReplies|1650577533489|1650577533489|3|0|-1
LdbcQuery5|1650577532826|1650577533492|3|0|1290688412488
LdbcShortQuery1PersonProfile|1650577533495|1650577533496|3|1|-1
LdbcShortQuery2PersonPosts|1650577533499|1650577533500|5|10|-1
LdbcShortQuery3PersonFriends|1650577533505|1650577533505|3|6|-1
LdbcQuery10|1650577532853|1650577533509|3|0|1290688439350
LdbcShortQuery4MessageContent|1650577533512|1650577533513|3|1|-1
LdbcShortQuery5MessageCreator|1650577533516|1650577533517|3|1|-1
LdbcShortQuery6MessageForum|1650577533520|1650577533520|3|1|-1
LdbcShortQuery7MessageReplies|1650577533523|1650577533523|3|0|-1
LdbcShortQuery1PersonProfile|1650577533526|1650577533527|3|1|-1
LdbcShortQuery2PersonPosts|1650577533530|1650577533530|4|10|-1
LdbcShortQuery3PersonFriends|1650577533534|1650577533535|3|16|-1
LdbcShortQuery4MessageContent|1650577533538|1650577533538|3|1|-1
LdbcShortQuery5MessageCreator|1650577533541|1650577533542|3|1|-1
LdbcShortQuery6MessageForum|1650577533545|1650577533545|3|1|-1
LdbcShortQuery7MessageReplies|1650577533548|1650577533548|4|9|-1
LdbcQuery11|1650577532889|1650577533553|3|0|1290688475166
LdbcShortQuery1PersonProfile|1650577533556|1650577533556|3|1|-1
LdbcShortQuery2PersonPosts|1650577533559|1650577533559|4|10|-1
LdbcShortQuery3PersonFriends|1650577533563|1650577533564|4|71|-1
LdbcShortQuery4MessageContent|1650577533568|1650577533568|3|1|-1
LdbcShortQuery5MessageCreator|1650577533571|1650577533571|3|1|-1
LdbcShortQuery6MessageForum|1650577533574|1650577533574|3|1|-1
LdbcShortQuery7MessageReplies|1650577533577|1650577533577|3|0|-1
LdbcShortQuery1PersonProfile|1650577533580|1650577533581|3|1|-1
LdbcShortQuery2PersonPosts|1650577533584|1650577533584|6|10|-1
LdbcShortQuery3PersonFriends|1650577533590|1650577533591|3|4|-1
LdbcQuery6|1650577532893|1650577533594|88|0|1290688479643
LdbcShortQuery4MessageContent|1650577533682|1650577533683|3|1|-1
LdbcShortQuery5MessageCreator|1650577533686|1650577533686|3|1|-1
LdbcShortQuery6MessageForum|1650577533689|1650577533689|3|1|-1
LdbcShortQuery7MessageReplies|1650577533692|1650577533692|3|0|-1
LdbcShortQuery1PersonProfile|1650577533695|1650577533696|3|1|-1
LdbcShortQuery2PersonPosts|1650577533699|1650577533699|3|10|-1
LdbcShortQuery3PersonFriends|1650577533702|1650577533702|3|128|-1
LdbcShortQuery4MessageContent|1650577533705|1650577533706|2|1|-1
LdbcShortQuery5MessageCreator|1650577533708|1650577533709|2|1|-1
LdbcShortQuery6MessageForum|1650577533711|1650577533712|2|1|-1
LdbcShortQuery7MessageReplies|1650577533714|1650577533715|2|0|-1
